customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7554-NEWDD,Male,0,0,0,10,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),25.7000007629395,251.600006103516,0
8992-VONJD,Female,0,0,1,13,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,56.0,764.549987792969,0
0867-MKZVY,Female,0,1,0,20,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,82.4000015258789,1592.34997558594,1
4482-EWFMI,Female,0,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,69.6999969482422,135.199996948242,0
4648-YPBTM,Male,0,0,0,53,1,1.0,DSL,0.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Bank transfer (automatic),73.9000015258789,3958.25,0
2907-ILJBN,Female,0,1,1,11,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,20.6000003814697,233.899993896484,0
6345-FZOQH,Male,0,1,0,69,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.8999996185303,1363.44995117188,0
3376-BMGFE,Female,0,0,0,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),70.9000015258789,273.0,1
5997-OPVFA,Male,0,1,0,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),89.0500030517578,6254.4501953125,0
3445-HXXGF,Male,1,1,0,58,0,0.0,DSL,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,45.2999992370605,2651.19995117188,1
1159-WFSGR,Female,0,1,1,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,20.3999996185303,321.399993896484,0
7654-YWJUF,Male,0,1,0,43,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,0.0,0.0,One year,1,Bank transfer (automatic),84.25,3539.25,0
1875-QIVME,Female,0,1,0,2,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,104.400001525879,242.800003051758,1
6727-IOTLZ,Male,0,1,0,14,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Mailed check,81.9499969482422,1181.75,0
0691-JVSYA,Female,0,1,0,53,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,One year,1,Bank transfer (automatic),94.8499984741211,5000.2001953125,1
5918-VUKWP,Female,0,0,0,32,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),20.5499992370605,654.549987792969,0
1744-JHKYS,Female,0,1,0,34,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,24.7000007629395,780.200012207031,0
2656-FMOKZ,Female,1,0,0,15,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,74.4499969482422,1145.69995117188,1
2070-FNEXE,Female,1,0,0,7,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),76.4499969482422,503.600006103516,1
5947-SGKCL,Female,0,1,1,15,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),105.349998474121,1559.25,0
3712-PKXZA,Male,0,1,0,61,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Credit card (automatic),20.5499992370605,1252.0,0
6317-YPKDH,Female,0,0,0,1,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),29.9500007629395,29.9500007629395,1
6582-OIVSP,Female,0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,45.2999992370605,45.2999992370605,0
9367-WXLCH,Male,0,0,0,8,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Bank transfer (automatic),84.5,662.650024414063,1
5524-KHNJP,Male,0,1,1,33,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,One year,0,Credit card (automatic),74.75,2453.30004882813,0
1918-ZBFQJ,Female,0,0,0,13,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,79.25,1111.65002441406,1
1024-GUALD,Female,0,1,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,24.7999992370605,24.7999992370605,1
4827-USJHP,Male,0,0,0,20,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,51.7999992370605,1023.84997558594,0
8167-GJLRN,Male,0,0,0,3,0,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Electronic check,30.3999996185303,82.1500015258789,0
0956-SYCWG,Female,0,0,0,13,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Electronic check,19.6499996185303,244.800003051758,0
8017-UVSZU,Female,0,1,0,40,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),56.5999984741211,2379.10009765625,0
7100-FQPRV,Male,0,1,1,43,1,1.0,DSL,1.0,0.0,0.0,1.0,0.0,1.0,One year,1,Credit card (automatic),71.9000015258789,3173.35009765625,0
2472-OVKUP,Male,0,1,0,6,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,91.0,531.0,1
2984-RGEYA,Female,0,1,1,69,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),19.75,1375.40002441406,0
9680-NIAUV,Female,0,1,1,72,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,0,Credit card (automatic),109.699996948242,8129.2998046875,0
2146-EGVDT,Male,0,1,1,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),19.2999992370605,1192.69995117188,0
2604-IJPDU,Female,0,1,0,20,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,96.5500030517578,1901.65002441406,0
9178-JHUVJ,Male,0,1,1,24,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),24.1000003814697,587.400024414063,0
6168-YBYNP,Male,0,0,0,59,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,111.349998474121,6519.75,0
7255-SSFBC,Male,0,1,1,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),112.25,8041.64990234375,0
3645-DEYGF,Male,0,0,1,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.75,20.75,0
9323-HGFWY,Female,0,1,0,27,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,1.0,One year,1,Credit card (automatic),101.900001525879,2681.14990234375,0
8544-GOQSH,Female,0,0,0,14,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,1,Credit card (automatic),80.0500030517578,1112.30004882813,0
3363-DTIVD,Male,0,1,1,71,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Two year,0,Electronic check,105.550003051758,7405.5,0
7018-WBJNK,Male,0,0,1,13,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),78.3000030517578,1033.94995117188,0
9142-KZXOP,Male,0,0,0,44,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),68.8499984741211,2958.94995117188,0
7674-YTAFD,Female,0,0,0,33,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,One year,1,Bank transfer (automatic),79.9499969482422,2684.85009765625,0
6348-SNFUS,Male,0,1,1,72,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Credit card (automatic),55.4500007629395,4179.2001953125,0
1285-OKIPP,Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,79.9000015258789,79.9000015258789,1
7825-ECJRF,Female,0,0,0,19,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,106.599998474121,1934.44995117188,1
1347-KTTTA,Male,0,1,0,64,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,1,Credit card (automatic),102.449996948242,6654.10009765625,0
7841-TZDMQ,Male,0,0,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),46.0,84.5,1
4195-NZGTA,Female,0,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,25.25,25.25,0
7157-SMCFK,Male,0,0,1,61,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.75,1124.19995117188,0
4709-LKHYG,Female,0,1,1,29,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Electronic check,20.0,540.049987792969,0
2504-DSHIH,Male,1,1,0,23,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,86.8000030517578,1975.84997558594,0
0699-NDKJM,Female,0,1,0,57,0,0.0,DSL,1.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),58.75,3437.44995117188,0
9286-BHDQG,Male,0,1,1,72,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Credit card (automatic),45.25,3139.80004882813,0
0230-WEQUW,Male,0,1,0,66,0,0.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,Two year,1,Bank transfer (automatic),56.5999984741211,3789.19995117188,0
2040-LDIWQ,Male,0,1,1,65,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),84.1999969482422,5324.5,0
6496-JDSSB,Female,0,0,0,8,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),80.0,624.599975585938,0
9408-SSNVZ,Female,0,0,0,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.1500015258789,268.350006103516,1
4443-EMBNA,Female,0,1,0,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),24.75,1836.90002441406,0
6469-MRVET,Male,0,1,1,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Electronic check,20.2000007629395,20.2000007629395,0
0742-MOABM,Male,0,1,0,4,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,50.0499992370605,179.350006103516,1
5961-VUSRV,Female,0,0,0,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Bank transfer (automatic),19.3500003814697,219.350006103516,0
6778-JFCMK,Male,0,0,0,24,0,0.0,DSL,1.0,0.0,0.0,0.0,1.0,1.0,One year,1,Mailed check,50.5999984741211,1288.75,0
6341-JVQGF,Female,0,1,1,31,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Mailed check,81.1500015258789,2545.75,0
2232-DMLXU,Female,0,1,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,0,Mailed check,55.2000007629395,55.2000007629395,1
4811-JBUVU,Male,0,0,0,30,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,1,Credit card (automatic),89.9000015258789,2723.14990234375,0
0945-TSONX,Female,0,1,1,47,1,1.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),85.3000030517578,4107.25,0
2651-ZCBXV,Male,0,0,0,54,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),108.0,5760.64990234375,0
3316-UWXUY,Male,0,0,0,50,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,0.0,1.0,Month-to-month,1,Credit card (automatic),93.5,4747.5,0
8937-RDTHP,Male,0,0,0,1,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Mailed check,84.5999984741211,84.5999984741211,1
7083-MIOPC,Female,0,0,0,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),20.25,1566.90002441406,0
1984-GPTEH,Female,0,0,0,29,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,25.1499996185303,702.0,0
1251-KRREG,Male,0,0,0,2,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,54.4000015258789,114.099998474121,1
0621-JFHOL,Female,0,0,0,10,0,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Two year,1,Mailed check,29.6000003814697,299.049987792969,0
9903-LYSAB,Male,0,1,0,18,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,73.1500015258789,1305.94995117188,0
0094-OIFMO,Female,1,0,0,11,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,95.0,1120.30004882813,1
9227-UAQFT,Male,0,0,0,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.75,284.350006103516,0
7301-ABVAD,Female,0,0,0,72,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),86.5999984741211,6350.5,0
6614-FHDBO,Male,0,0,0,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),109.199996948242,7878.2998046875,0
7576-ASEJU,Female,0,1,1,41,1,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,One year,1,Credit card (automatic),74.6999969482422,3187.64990234375,0
9058-HRZSV,Female,1,1,0,65,1,0.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,94.4000015258789,6126.14990234375,0
4522-AKYLR,Female,1,0,0,13,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,54.7999992370605,731.299987792969,0
0221-WMXNQ,Male,1,0,0,4,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,75.3499984741211,273.399993896484,0
0303-UNCIP,Male,0,0,0,41,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,One year,0,Mailed check,65.0,2531.80004882813,0
9947-OTFQU,Male,1,0,0,15,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,74.4000015258789,1074.30004882813,1
0322-YINQP,Male,0,0,0,1,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,48.5499992370605,48.5499992370605,1
0959-WHOKV,Male,0,0,0,42,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,1.0,One year,1,Electronic check,99.0,4298.4501953125,0
4075-JFPGR,Female,0,1,0,51,1,0.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,0.0,One year,1,Electronic check,93.5,4619.5498046875,0
4629-NRXKX,Female,0,1,1,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,70.4000015258789,147.149993896484,1
9514-JDSKI,Male,1,1,0,1,0,0.0,DSL,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,0,Electronic check,40.2000007629395,40.2000007629395,1
3282-ZISZV,Male,0,0,1,32,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,One year,0,Credit card (automatic),83.6999969482422,2633.30004882813,0
3675-YDUPJ,Male,0,0,0,10,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,19.8500003814697,193.050003051758,0
4111-BNXIF,Female,0,1,1,67,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,59.5499992370605,4103.89990234375,0
7017-VFHAY,Female,0,1,1,61,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),115.099998474121,7008.14990234375,0
6655-LHBYW,Male,0,0,0,50,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,One year,0,Credit card (automatic),114.349998474121,5791.10009765625,0
4959-JOSRX,Female,0,1,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),44.5999984741211,80.5500030517578,1
5046-NUHWD,Female,1,1,0,29,0,0.0,DSL,1.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,45.0,1228.65002441406,0
7273-TEFQD,Male,1,0,0,3,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,41.1500015258789,132.199996948242,1
3606-TWKGI,Male,1,0,0,13,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,106.900001525879,1364.30004882813,1
7529-ZDFXI,Male,1,1,0,57,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,89.8499984741211,4925.35009765625,0
7605-BDWDC,Female,0,0,0,31,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,1.0,Two year,1,Bank transfer (automatic),49.8499984741211,1520.09997558594,0
1950-KSVVJ,Female,0,1,0,45,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,One year,0,Mailed check,113.300003051758,5032.25,0
0123-CRBRT,Female,0,1,1,61,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Mailed check,88.0999984741211,5526.75,0
6292-TOSSS,Male,0,0,0,50,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),24.8999996185303,1195.25,0
3197-ARFOY,Female,1,0,0,19,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,1,Mailed check,105.0,2007.25,0
6323-AYBRX,Male,0,0,0,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.3500003814697,1099.59997558594,1
7014-ZZXAW,Female,0,1,0,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),24.25,1732.94995117188,0
4385-GZQXV,Female,1,0,0,16,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,94.4499969482422,1511.19995117188,1
7633-MVPUY,Male,0,1,0,57,1,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Two year,1,Electronic check,59.75,3450.14990234375,0
6366-ZGQGL,Male,0,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),24.7999992370605,24.7999992370605,1
4716-HHKQH,Male,1,1,0,20,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,0,Electronic check,107.050003051758,2172.05004882813,0
5940-AHUHD,Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,70.5999984741211,70.5999984741211,1
6432-TWQLB,Male,0,1,0,5,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,85.4000015258789,401.100006103516,1
4484-GLZOU,Female,0,1,0,52,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,105.050003051758,5624.85009765625,1
3179-GBRWV,Male,1,1,0,21,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Bank transfer (automatic),64.9499969482422,1339.80004882813,0
8645-KWHJO,Male,0,0,0,14,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,55.0,771.950012207031,0
4130-MZLCC,Female,0,0,0,5,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),50.5499992370605,244.75,0
0314-TKOSI,Female,0,0,0,6,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,55.1500015258789,322.899993896484,0
8229-MYEJZ,Female,0,0,0,10,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,51.2000007629395,498.25,0
2080-SRCDE,Female,0,0,1,1,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,25.3999996185303,25.3999996185303,0
9577-WJVCQ,Female,0,0,0,68,1,1.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,54.4500007629395,3687.75,0
9512-UIBFX,Male,0,1,1,18,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,0,Mailed check,95.1500015258789,1779.94995117188,1
6202-DYYFX,Female,0,0,0,22,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Credit card (automatic),76.0,1783.59997558594,0
3808-HFKDE,Female,0,0,0,20,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,44.3499984741211,927.150024414063,0
5583-SXDAG,Male,0,1,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,70.0,70.0,1
3488-PGMQJ,Male,1,0,0,8,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,74.5,606.549987792969,1
3580-REOAC,Male,0,0,0,10,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),44.8499984741211,435.399993896484,1
7534-BFESC,Male,1,0,0,24,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,76.0999984741211,1712.69995117188,1
3727-OWVYD,Male,0,0,0,35,1,0.0,DSL,1.0,1.0,1.0,0.0,0.0,0.0,One year,0,Mailed check,61.2000007629395,2021.19995117188,0
2294-SALNE,Male,0,1,1,23,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,0.0,0.0,One year,0,Mailed check,86.8000030517578,1940.80004882813,0
4847-TAJYI,Female,1,0,0,6,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,89.3499984741211,567.799987792969,0
1563-IWQEX,Female,0,0,0,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.7000007629395,220.350006103516,0
8203-XJZRC,Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.25,20.25,0
6556-DBKZF,Female,0,1,1,71,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Two year,0,Electronic check,76.0500030517578,5436.4501953125,0
6851-WEFYX,Male,1,1,0,35,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,100.800003051758,3437.5,0
2985-JUUBZ,Male,0,1,1,40,1,1.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,74.5500030517578,3015.75,0
6390-DSAZX,Female,0,0,1,1,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,73.5999984741211,73.5999984741211,1
0895-LMRSF,Male,0,0,0,23,1,0.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,One year,1,Bank transfer (automatic),64.9000015258789,1509.80004882813,0
8098-LLAZX,Female,1,0,0,4,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,95.4499969482422,396.100006103516,1
8266-VBFQL,Male,0,0,0,4,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,0.0,1.0,Month-to-month,1,Electronic check,90.4000015258789,356.649993896484,0
8181-YHCMF,Female,0,1,1,68,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),60.2999992370605,4109.0,0
2240-HSJQD,Male,0,0,1,38,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,81.8499984741211,3141.69995117188,0
1248-DYXUB,Male,0,1,1,52,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,24.7999992370605,1229.09997558594,0
0265-EDXBD,Male,1,1,0,32,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,74.9000015258789,2303.35009765625,1
4115-BNPJY,Male,0,1,1,29,1,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Two year,0,Mailed check,75.5500030517578,2054.39990234375,0
3167-SNQPL,Male,1,1,1,38,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,101.150001525879,3741.85009765625,0
4091-TVOCN,Male,0,0,1,48,1,1.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,One year,1,Credit card (automatic),78.75,3682.44995117188,0
1098-TDVUQ,Female,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),19.25,19.25,0
7277-OZCGZ,Female,0,0,0,22,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,1,Electronic check,89.0500030517578,1886.25,0
1557-EMYVT,Female,0,0,0,43,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),115.050003051758,4895.10009765625,0
2799-ARNLO,Female,1,1,0,5,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,69.3499984741211,341.600006103516,0
7563-BIUPC,Male,0,0,0,5,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,80.5999984741211,415.549987792969,1
5027-YOCXN,Male,0,1,1,51,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,One year,0,Credit card (automatic),110.050003051758,5686.39990234375,0
3973-SKMLN,Male,0,0,0,71,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),19.8999996185303,1355.09997558594,0
2321-OMBXY,Female,0,1,1,38,1,0.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,One year,0,Credit card (automatic),80.3000030517578,3058.64990234375,1
2840-XANRC,Male,1,1,0,24,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,93.1500015258789,2231.05004882813,1
